customer_id,nombre,apellido,cedula,fecha_nacimiento,email,direccion,telefono,fecha_creacion,estado_cliente,_tipo_error
Cus308,Isaac,Goñi,0347423782,02-07-1967,isaac.goni@gmail.com,"Av. Guitart y Transversal Fuster, Jaén",0936350751,18/04/2026 22:27:26,Activo,
Cus309,Valero,Téllez,1646918324,04-07-1992,valero.tellez@yahoo.com,"Calle Gil y Av. Calderón, Teruel",0974561116,18/04/2026 22:27:26,Activo,
Cus310,Alcides,Boix,0629651902,04-06-1937,alcides.boix@hotmail.com,"Calle Pedrero y Calle Goñi, Cantabria",0963083939,18/04/2026 22:27:26,Activo,
Cus311,Pastora,Pons,0810279570,23-04-1978,pastora.pons@yahoo.com,"Av. Simó y Av. Borrás, Huelva",0939760506,18/04/2026 22:27:26,Activo,
Cus312,Soledad,Carranza,0301447710,06-10-1959,soledad.carranza@yahoo.com,"Av. Guillen y Calle Feijoo, Castellón",0938095516,13/05/2025 22:27:26,Inactivo,
Cus313,Patricio,González,2053731887,01-04-1959,patricio.gonzalez@hotmail.com,"Calle Espada y Pasaje Sánchez, Lleida",0952079329,18/04/2026 22:27:26,Activo,
Cus314,Cruz,Recio,0456202902,19-05-1982,cruz.recio@gmail.com,"Transversal Salas y Calle Carrera, Sevilla",0923680343,2020-01-25,Inactivo,schema
Cus315,Amador,Almagro,1311369100,21-07-1980,amador.almagro@hotmail.com,"Pasaje Gámez y Pasaje Reig, Alicante",0945019078,18/04/2026 22:27:26,Activo,
Cus316,Chelo,Camino,0231908955,19-06-2005,chelo.camino@yahoo.com,"Pasaje Verdú y Transversal Aroca, Huelva",0936795952,18/04/2026 22:27:26,Activo,
Cus317,Román,Lara,1422674521,19-05-1992,roman.lara@hotmail.com,"Transversal Camacho y Pasaje Ariño, Toledo",0963759715,18/04/2026 22:27:26,Activo,
Cus318,Basilio,Hervia,2034924502,22-04-1995,basilio.hervia@gmail.com,"Pasaje Borrás y Calle Crespi, La Rioja",0952592567,18/04/2026 22:27:26,Activo,
Cus319,Valerio,Amo,2320671387,17-08-1995,valerio.amo@hotmail.com,"Transversal Benet y Pasaje Heredia, Las Palmas",0914508639,11/07/2025 22:27:26,Inactivo,
Cus320,Macaria,Barón,2520043687,31-08-1996,macaria.baron@gmail.com,"Transversal Buendía y Calle Conde, Toledo",0913002435,26/04/2025 22:27:26,Inactivo,domain
Cus321,Anna,Casanova,0220212807,18-03-1971,anna.casanova@gmail.com,"Calle Maza y Av. Nadal, Toledo",0929129734,18/04/2026 22:27:26,Activo,
Cus322,Vasco,Segarra,1215564020,25-06-1966,vasco.segarra@gmail.com,"Av. Escalona y Pasaje Aguado, Huelva",0950110908,14/10/2025 22:27:26,Inactivo,
Cus323,Fortunato,Pardo,2315814901,14-09-1947,fortunato.pardo@hotmail.com,"Av. Buendía y Calle Terrón, Badajoz",0972399129,18/04/2026 22:27:26,Activo,
Cus324,Adela,Tenorio,2305522613,20-08-1950,adela.tenorio@yahoo.com,"Calle Guardia y Transversal Rico, Asturias",0928754372,04/08/2024 22:27:26,Inactivo,
Cus325,Eutimio,Tomas,1658327075,03-05-1958,eutimio.tomas@gmail.com,"Av. Sales y Transversal Mulet, Tarragona",0932385650,18/04/2026 22:27:26,Activo,
Cus326,Faustino,Pino,0606160372,25-01-1955,faustino.pino@hotmail.com,"Pasaje Cadenas y Calle Lago, Guadalajara",0971636592,18/04/2026 22:27:26,Activo,
Cus327,Pastora,Ureña,1141101020,29-06-1977,pastora.urena@yahoo.com,"Pasaje Rosa y Calle Garcés, Melilla",0952877798,02/06/2025 22:27:26,Inactivo,
Cus328,Goyo,Domingo,0459402004,05-01-1945,goyo.domingo@hotmail.com,"Transversal Romeu y Pasaje Valle, Ourense",0925595701,14/12/2024 22:27:26,Inactivo,
Cus329,Gil,Varela,1239794652,26-12-1974,gil.varela@yahoo.com,"Transversal Pinedo y Av. Román, Asturias",0985038352,18/04/2026 22:27:26,Activo,
Cus330,Angélica,Tomé,1307713238,15-01-1991,angelica.tome@yahoo.com,"Calle Vigil y Pasaje Roman, Burgos",0961357391,18/04/2026 22:27:26,Activo,
Cus331,Itziar,Salom,1659809642,20-01-1998,itziar.salom@yahoo.com,"Pasaje Martí y Av. Perez, Badajoz",0953964568,15/12/2024 22:27:26,Inactivo,
Cus332,Cirino,Macías,2127303580,01-01-1999,cirino.macias@yahoo.com,"Transversal Iñiguez y Pasaje Maestre, Albacete",0950607422,01/08/2025 22:27:26,Inactivo,
Cus333,Mar,Serna,2132401783,06-09-1942,mar.serna@hotmail.com,"Av. Quintero y Transversal Palau, Santa Cruz de Tenerife",0924321763,18/04/2026 22:27:26,Activo,
Cus334,Borja,Domingo,0224075283,08-11-1939,borja.domingo@yahoo.com,"Pasaje Hurtado y Pasaje Costa, Burgos",0994416303,18/04/2026 22:27:26,Activo,
Cus335,Samanta,Cuesta,0554385781,31-03-1962,samanta.cuesta@gmail.com,"Calle Pelayo y Transversal Alvarado, Asturias",0952894633,01/09/2025 22:27:26,Inactivo,
Cus336,Teodosio,Maestre,1451240533,04-02-1974,teodosio.maestre@hotmail.com,"Calle Mulet y Transversal Fuster, Cáceres",0920883004,18/04/2026 22:27:26,Activo,
Cus337,Félix,Vizcaíno,0905117461,04-09-1939,felix.vizcaino@gmail.com,"Transversal Muro y Av. Jiménez, Cáceres",0910429082,18/04/2026 22:27:26,Activo,
Cus338,Marc,Sandoval,1421831064,18-12-1971,marc.sandoval@gmail.com,"Transversal Recio y Transversal Méndez, Tarragona",0990364975,18/04/2026 22:27:26,Activo,
Cus339,Nazaret,Mendizábal,1520926633,25-10-1978,nazaret.mendizabal@yahoo.com,"Transversal Catalán y Calle Rodriguez, Guipúzcoa",0985111339,18/04/2026 22:27:26,Activo,
Cus340,Domitila,Daza,2418159592,22-05-1965,domitila.daza@gmail.com,"Calle Moreno y Pasaje Quintanilla, Huelva",0910880279,13/11/2024 22:27:26,Inactivo,
Cus341,Adolfo,Caro,1134002748,26-07-1992,adolfo.caro@hotmail.com,"Calle Arregui y Calle Casals, Zaragoza",0951392613,01/05/2024 22:27:26,Inactivo,
Cus342,María,Benitez,0458927977,13-02-1995,maria.benitez@hotmail.com,"Transversal Cadenas y Transversal Novoa, Cuenca",0984209701,04/04/2025 22:27:26,Inactivo,
Cus343,Dafne,Giner,2238203554,13-11-1950,dafne.giner@gmail.com,"Calle Guillen y Pasaje Arenas, Baleares",0981573896,18/04/2026 22:27:26,Activo,
Cus344,Caridad,Domínguez,1434750871,17-10-1993,caridad.dominguez@gmail.com,"Av. Estévez y Av. Ballesteros, Melilla",0971159160,14/06/2025 22:27:26,Inactivo,
Cus345,Seve,Guitart,1816573206,21-03-1947,seve.guitart@yahoo.com,"Calle Requena y Calle Guerra, Madrid",0963598278,18/04/2026 22:27:26,Activo,
Cus346,Dionisio,Donaire,0949255798,26-07-1958,dionisio.donaire@yahoo.com,"Av. Quero y Transversal Avilés, Palencia",0927643888,12/12/2024 22:27:26,Inactivo,
Cus347,Verónica,Asenjo,0343952636,13-02-1985,veronica.asenjo@gmail.com,"Transversal Ruiz y Calle Viana, Cáceres",0960403802,18/04/2026 22:27:26,Activo,
Cus348,Saturnina,Dueñas,0614744191,21-10-1964,saturnina.duenas@gmail.com,"Pasaje Girón y Pasaje Vallés, Burgos",0983825785,18/04/2026 22:27:26,Activo,
Cus349,Juan Francisco,Conde,1205977406,21-08-1936,juanfrancisco.conde@yahoo.com,"Pasaje Almazán y Transversal Roma, Albacete",0945097960,18/04/2026 22:27:26,Activo,
Cus350,Teo,Losa,1951563830,12-05-1996,teo.losa@yahoo.com,"Calle Amaya y Transversal Jódar, Santa Cruz de Tenerife",0922138120,18/04/2026 22:27:26,Activo,
Cus351,Albina,Espada,2420720340,27-01-2000,albina.espada@yahoo.com,"Av. Salinas y Calle Tolosa, Valencia",0949379554,06/03/2025 22:27:26,Inactivo,
Cus352,Juan Francisco,Reguera,1506696358,23-09-1982,juanfrancisco.reguera@gmail.com,"Av. Cabello y Calle Ropero, Soria",0995809014,18/04/2026 22:27:26,Activo,
Cus353,Donato,Arenas,0522325828,22-10-1974,donato.arenas@gmail.com,"Pasaje Mariscal y Calle Esparza, Alicante",0993860168,18/04/2026 22:27:26,Activo,
Cus354,Édgar,Guerra,1154206229,05-01-1938,edgar.guerra@gmail.com,"Pasaje Marquez y Calle Matas, Valladolid",0933656678,18/04/2026 22:27:26,Activo,
Cus355,Jordán,Galan,2240978441,23-04-1983,jordan.galan@yahoo.com,"Av. Carretero y Transversal Ramírez, Salamanca",0949920205,18/04/2026 22:27:26,Activo,
Cus356,Ignacio,Tovar,2405479755,30-11-2005,ignacio.tovar@gmail.com,"Transversal Segarra y Transversal Suarez, Santa Cruz de Tenerife",0936190321,06/06/2024 22:27:26,Inactivo,
Cus357,Donato,Teruel,1832650103,29-04-1993,donato.teruel@yahoo.com,"Calle Nuñez y Pasaje Mendizábal, Navarra",0960446412,31/01/2025 22:27:26,Inactivo,
Cus358,Yago,Palau,2144295827,16-11-1987,yago.palau@hotmail.com,"Av. Moliner y Calle Calatayud, Soria",0985241031,09/03/2025 22:27:26,Inactivo,
Cus359,Nicodemo,Santos,1645447473,01-04-1993,nicodemo.santos@hotmail.com,"Transversal Mercader y Transversal Pérez, Málaga",0976041187,18/04/2026 22:27:26,Activo,
Cus360,Jorge,Garcés,1856271703,22-01-1999,jorge.garces@hotmail.com,"Av. Salcedo y Av. Valera, Navarra",0921540586,08/03/2025 22:27:26,Inactivo,
Cus361,Armida,Perera,0232816603,19-07-1947,armida.perera@yahoo.com,"Transversal Guzman y Calle Valcárcel, Huelva",0996393639,26/02/2025 22:27:26,Inactivo,
Cus362,Yéssica,Gallo,0128265147,09-08-1938,yessica.gallo@hotmail.com,"Transversal Oliva y Av. Bravo, Cuenca",0934283259,11/08/2024 22:27:26,Inactivo,
Cus363,Blas,Ríos,1317220158,21-11-1969,blas.rios@hotmail.com,"Calle Jordán y Calle Garzón, Castellón",0967685021,19/06/2025 22:27:26,Inactivo,
Cus364,Marciano,Donaire,2145261844,03-09-1976,marciano.donaire@yahoo.com,"Calle Yáñez y Calle Aparicio, Albacete",0973643595,18/04/2026 22:27:26,Activo,
Cus001,Rafaela,Polo,2127013940,22-07-1966,rafaela.polo@hotmail.com,"Av. Andrade y Transversal Cuadrado, La Rioja",0923989974,18/04/2026 22:27:26,Activo,dup
Cus366,Jovita,Jimenez,0723583043,27-03-1985,jovita.jimenez@gmail.com,"Av. Chaparro y Av. Cordero, Santa Cruz de Tenerife",0980568307,18/06/2025 22:27:26,Inactivo,
Cus367,Valerio,Ariza,2450689126,20-06-1971,valerio.ariza@yahoo.com,"Calle Miró y Av. Montenegro, Alicante",0985251958,18/04/2026 22:27:26,Activo,
Cus368,Luís,Acero,0131499451,01-07-1983,luis.acero@hotmail.com,"Av. Egea y Transversal Bermudez, Girona",0957820639,18/04/2026 22:27:26,Activo,
Cus369,Mateo,Palacios,2305567105,11-10-1948,mateo.palacios@gmail.com,"Av. Morán y Av. Terrón, Cádiz",0924425213,19/01/2025 22:27:26,Inactivo,
Cus370,Emiliana,Tejera,0423421239,05-12-1945,emiliana.tejera@yahoo.com,"Calle Gálvez y Av. Lopez, La Rioja",0922027503,18/04/2026 22:27:26,Activo,
Cus371,Elías,Huertas,2213864263,19-01-2005,elias.huertas@gmail.com,"Transversal Álamo y Transversal Valdés, Cádiz",0913516405,18/04/2026 22:27:26,Activo,
Cus372,Marcia,Alcaraz,2010004998,18-10-1986,marcia.alcaraz@hotmail.com,"Transversal López y Transversal Ocaña, Pontevedra",0918710076,18/04/2026 22:27:26,Activo,
Cus373,Glauco,Espada,1226525267,21-12-1999,glauco.espada@gmail.com,"Calle Moreno y Calle Llobet, Albacete",0977653952,18/04/2026 22:27:26,Activo,
Cus374,Luis Miguel,Bernat,2425332232,07-09-2002,luismiguel.bernat@gmail.com,"Pasaje Nieto y Pasaje Montenegro, Córdoba",0942194207,18/04/2026 22:27:26,Activo,
Cus375,Donato,Huguet,0845756865,20-02-1996,donato.huguet@gmail.com,"Calle Cifuentes y Av. Lara, Zaragoza",0955431668,05/07/2024 22:27:26,Inactivo,
Cus376,Vanesa,Lasa,1436586935,15-03-1945,vanesa.lasa@gmail.com,"Pasaje Juliá y Av. Solé, Alicante",0974535641,27/04/2025 22:27:26,Inactivo,
Cus377,Catalina,Rubio,0212125686,12-10-1998,catalina.rubio@hotmail.com,"Transversal Catalá y Transversal Hurtado, Sevilla",0965761821,18/04/2026 22:27:26,Activo,
Cus378,Merche,Garrido,0414468165,15-11-1948,merche.garrido@yahoo.com,"Transversal Pujol y Transversal Donaire, Madrid",0918582021,18/04/2026 22:27:26,Activo,
Cus379,Estela,Morante,1318383047,14-12-1964,estela.morante@hotmail.com,"Calle Pereira y Transversal Agullo, Toledo",0954129601,18/04/2026 22:27:26,Activo,
Cus380,Geraldo,Falcó,0324115922,29-09-1945,geraldo.falco@gmail.com,"Calle Figueroa y Transversal Sanchez, Segovia",0988133211,18/04/2026 22:27:26,Activo,
Cus381,Rosalina,Anguita,1630992160,02-12-1943,rosalina.anguita@hotmail.com,"Pasaje Borrego y Av. Barroso, Vizcaya",0952920225,18/04/2026 22:27:26,Activo,
Cus382,Lucas,Marcos,0911365633,25-08-1969,lucas.marcos@gmail.com,"Calle Ibáñez y Calle Prat, Cádiz",0980983495,04/08/2024 22:27:26,Inactivo,
Cus383,Ezequiel,Manjón,0744680281,06-05-1946,ezequiel.manjon@gmail.com,"Calle Jove y Transversal Jove, Alicante",0977219271,18/04/2026 22:27:26,Activo,
Cus384,Graciana,Infante,1119142618,23-01-1963,graciana.infante@yahoo.com,"Transversal Ricart y Transversal Álvarez, Valencia",0967642220,11/04/2025 22:27:26,Inactivo,
Cus385,Violeta,Roman,2038246019,05-04-2002,violeta.roman@hotmail.com,"Transversal Tamayo y Transversal Arroyo, León",0995539038,18/04/2026 22:27:26,Activo,
Cus386,Roberta,Porta,2128251440,03-01-1995,roberta.porta@gmail.com,"Transversal Castrillo y Pasaje Salvà, Álava",0950006366,23/09/2025 22:27:26,Inactivo,
Cus387,Ligia,Cano,1919547248,21-05-1999,ligia.cano@gmail.com,"Av. Bermejo y Pasaje Lumbreras, Vizcaya",0972587048,22/12/2024 22:27:26,Inactivo,
Cus388,Abraham,Martín,0720705771,05-10-1955,abraham.martin@gmail.com,"Transversal Castrillo y Av. Benavente, La Coruña",0971836893,27/12/2024 22:27:26,Inactivo,
Cus389,Nazaret,Benito,1708261357,11-11-1961,nazaret.benito@yahoo.com,"Calle Juárez y Av. Barrios, Las Palmas",0932668927,17/10/2024 22:27:26,Inactivo,
Cus390,Felipa,Aparicio,2301760993,18-04-1994,felipa.aparicio@yahoo.com,"Av. Fuentes y Calle Gascón, Salamanca",0931454949,05/02/2025 22:27:26,Inactivo,
Cus391,María Dolores,Figueras,1030274797,08-02-1975,mariadolores.figueras@gmail.com,"Av. Almazán y Transversal Sarabia, Asturias",0918571318,18/04/2026 22:27:26,Activo,
Cus392,Ramiro,Carmona,2054660333,22-09-1957,ramiro.carmona@yahoo.com,"Pasaje Barros y Calle Jerez, Melilla",0915636063,27/12/2024 22:27:26,Inactivo,
Cus393,Vicenta,Viñas,0225047786,05-09-1992,vicenta.vinas@hotmail.com,"Av. Juan y Pasaje Porcel, Valladolid",0944599097,18/04/2026 22:27:26,Activo,
Cus394,Felix,Cuervo,0517759452,17-07-1981,felix.cuervo@hotmail.com,"Transversal Adadia y Calle Alberdi, Valencia",0996020401,09/05/2025 22:27:26,Inactivo,
Cus395,Leonardo,Arregui,1017254382,04-11-1949,leonardo.arregui@gmail.com,"Pasaje Carrasco y Pasaje Martin, Guipúzcoa",0985880193,11/11/2024 22:27:26,Inactivo,
Cus396,Isa,Domingo,1707970602,10-06-1996,isa.domingo@yahoo.com,"Transversal Borja y Transversal España, Girona",0954201858,25/08/2024 22:27:26,Inactivo,
Cus397,Basilio,Francisco,0603076282,28-02-1989,basilio.francisco@gmail.com,"Pasaje Gonzalez y Transversal Hernando, Ciudad",0990951929,18/04/2026 22:27:26,Activo,
Cus398,Chus,Pinto,1851924413,27-04-1976,chus.pinto@gmail.com,"Av. Sobrino y Av. Asenjo, Toledo",0980369587,18/04/2026 22:27:26,Activo,
Cus399,Leyre,Ballesteros,0924931900,24-01-1954,leyre.ballesteros@hotmail.com,"Av. Tello y Av. Manjón, Córdoba",0920160980,18/04/2026 22:27:26,Activo,
Cus400,Viviana,Pacheco,0352689830,01-07-1958,viviana.pacheco@hotmail.com,"Pasaje Montaña y Pasaje Sáenz, Lugo",0946762283,18/04/2026 22:27:26,Activo,
Cus401,Ainara,Barceló,0750596157,28-07-2001,ainara.barcelo@hotmail.com,"Calle Tejedor y Av. Gabaldón, Jaén",0944119534,18/04/2026 22:27:26,Activo,
Cus402,Susana,Roldán,1910029618,04-05-1959,susana.roldan@gmail.com,"Calle Alberdi y Av. Escamilla, Ourense",0935068556,18/04/2026 22:27:26,Activo,
Cus403,Marcelo,Ferrera,1154441040,14-11-1963,marcelo.ferrera@hotmail.com,"Transversal Elías y Calle Balaguer, Málaga",0957826454,18/04/2026 22:27:26,Activo,
Cus404,Rosalía,Lorenzo,1136755483,18-11-1970,rosalia.lorenzo@yahoo.com,"Transversal Vara y Av. Ferrández, Valladolid",0985975218,22/02/2025 22:27:26,Inactivo,
Cus405,Rosa María,Ribas,0333232411,23-08-1971,rosamaria.ribas@gmail.com,"Transversal Pujol y Av. Cabrero, Jaén",0955104735,18/04/2026 22:27:26,Activo,
Cus406,Valeria,Cano,1312906165,01-08-1937,valeria.cano@hotmail.com,"Av. Cárdenas y Transversal Coello, Lleida",0978482959,18/04/2026 22:27:26,Activo,
Cus407,Iris,Flor,1233358207,05-11-1992,iris.flor@hotmail.com,"Av. Mancebo y Calle Carmona, Ourense",0977420084,05/05/2025 22:27:26,Inactivo,
Cus408,Cándida,Ros,2039863986,11-10-1984,candida.ros@hotmail.com,"Calle Mármol y Pasaje Moraleda, Valencia",0912873010,11/05/2025 22:27:26,Inactivo,
Cus409,Loreto,Segovia,1131827857,19-12-2005,loreto.segovia@hotmail.com,"Transversal Armengol y Pasaje Villanueva, Valencia",0963637924,02/12/2024 22:27:26,Inactivo,
Cus410,Candela,Bayón,1951703998,17-01-1960,candela.bayon@yahoo.com,"Pasaje Elías y Transversal Quesada, Jaén",0995884124,18/04/2026 22:27:26,Activo,
Cus411,Geraldo,Somoza,0945514701,20-03-1971,geraldo.somoza@gmail.com,"Transversal Canet y Transversal Doménech, Burgos",0948860354,14/04/2025 22:27:26,Inactivo,
Cus412,Néstor,Moya,1952294146,02-11-2000,nestor.moya@yahoo.com,"Av. Viñas y Transversal Gutierrez, Álava",0965548708,23/08/2024 22:27:26,Inactivo,
Cus413,Félix,Espinosa,0637398793,04-06-1943,felix.espinosa@yahoo.com,"Av. Guardiola y Av. Fortuny, Zaragoza",0989333397,18/04/2026 22:27:26,Activo,
Cus414,Encarnita,Menéndez,1538895408,16-06-1985,encarnita.menendez@yahoo.com,"Av. Gomis y Transversal Berenguer, Valladolid",0992503064,14/04/2025 22:27:26,Inactivo,
Cus415,Víctor,Coello,0441303674,26-05-1999,victor.coello@gmail.com,"Pasaje Ribera y Pasaje Morante, Madrid",0989733406,18/04/2026 22:27:26,Activo,
Cus416,Goyo,Torralba,1745698058,29-06-1940,goyo.torralba@yahoo.com,"Calle Borja y Calle Navas, Almería",0956985852,18/04/2026 22:27:26,Activo,
Cus417,Fidel,Iglesia,1841344649,25-10-1971,fidel.iglesia@hotmail.com,"Av. Gomis y Calle Rios, Valladolid",0975695281,18/04/2026 22:27:26,Activo,
Cus418,Poncio,Peñalver,2054071572,27-02-1967,poncio.penalver@gmail.com,"Transversal Céspedes y Calle Molina, Guipúzcoa",0994052157,18/04/2026 22:27:26,Activo,
Cus419,Roldán,Hervás,2049438688,15-02-1965,roldan.hervas@gmail.com,"Pasaje Sabater y Pasaje Ferrándiz, Badajoz",0951467752,18/04/2026 22:27:26,Activo,
Cus420,Vicenta,Blázquez,0418353603,01-02-1956,vicenta.blazquez@yahoo.com,"Pasaje Taboada y Pasaje Roldan, Ávila",0923729259,07/07/2024 22:27:26,Inactivo,
Cus421,Leticia,Serrano,0146690441,23-07-1967,leticia.serrano@yahoo.com,"Pasaje Avilés y Transversal Quintanilla, Soria",0953081122,07/11/2024 22:27:26,Inactivo,
Cus422,Angelita,Cardona,1646294759,15-09-1949,angelita.cardona@yahoo.com,"Calle Castrillo y Transversal Carrión, Murcia",0977035422,18/04/2026 22:27:26,Activo,
Cus423,Espiridión,Tejedor,1833548116,18-03-1959,espiridion.tejedor@yahoo.com,"Pasaje Sarabia y Transversal Vergara, La Coruña",0941714033,18/04/2026 22:27:26,Activo,
Cus424,Olivia,Tejedor,1118665841,10-03-1977,olivia.tejedor@gmail.com,"Calle Gutiérrez y Pasaje Prieto, Murcia",0996892362,01/06/2024 22:27:26,Inactivo,
Cus425,Patricio,Jover,2439608817,01-04-1954,patricio.jover@gmail.com,"Pasaje Polo y Pasaje Berenguer, Las Palmas",0918834480,18/04/2026 22:27:26,Activo,
Cus426,Evangelina,Cardona,0137909594,02-09-1960,evangelina.cardona@yahoo.com,"Calle Olmedo y Transversal Salamanca, Granada",0938861509,26/01/2025 22:27:26,Inactivo,
Cus427,Narcisa,Garcia,1556826657,09-04-1965,narcisa.garcia@yahoo.com,"Av. Marin y Pasaje Bustamante, Girona",0913227856,26/04/2025 22:27:26,Inactivo,
Cus428,Sonia,Oller,0850999129,31-01-1994,sonia.oller@gmail.com,"Transversal Villalba y Transversal Mariño, Cádiz",,18/09/2025 22:27:26,Inactivo,business
Cus429,Vanesa,Madrigal,1036532438,19-10-1995,vanesa.madrigal@yahoo.com,"Calle Soria y Av. Solís, Asturias",0995046679,18/04/2026 22:27:26,Activo,
Cus430,Macarena,Cobos,2311252320,02-04-1976,macarena.cobos@gmail.com,"Pasaje Roig y Pasaje Ferrer, Castellón",0979190097,07/09/2025 22:27:26,Inactivo,
Cus431,Ramón,Rocamora,0446675480,11-01-1982,ramon.rocamora@yahoo.com,"Av. Ariño y Calle Romeu, Valladolid",0920527169,10/09/2025 22:27:26,Inactivo,
Cus432,Saturnino,Casals,2016134658,18-01-1982,saturnino.casals@gmail.com,"Pasaje Rivera y Pasaje Prats, Castellón",0931330779,18/04/2026 22:27:26,Activo,
Cus433,Araceli,Rivera,0138582630,03-07-1999,araceli.rivera@yahoo.com,"Calle Marí y Transversal Cabeza, Baleares",0972215213,12/06/2024 22:27:26,Inactivo,
Cus434,Joan,Tovar,0409976099,23-10-1956,joan.tovar@yahoo.com,"Pasaje Gimeno y Calle Carreras, Cáceres",0966584621,18/04/2026 22:27:26,Activo,
Cus435,Edmundo,Llanos,0133020602,01-01-1944,edmundo.llanos@gmail.com,"Calle Guitart y Calle Ochoa, Vizcaya",0980810123,18/04/2026 22:27:26,Activo,
Cus436,Primitivo,Pinilla,0756392973,24-10-1991,primitivo.pinilla@gmail.com,"Av. Huerta y Pasaje Villalba, Valladolid",0956259880,15/02/2025 22:27:26,Inactivo,
Cus437,Jose Angel,Franco,0628841710,29-12-1991,joseangel.franco@yahoo.com,"Av. Zamora y Pasaje Palmer, Badajoz",0946885518,09/04/2025 22:27:26,Inactivo,
Cus438,Dan,Blanch,0639744028,09-05-1982,dan.blanch@yahoo.com,"Av. Sanz y Calle Pina, Zaragoza",0999461556,19/09/2025 22:27:26,Inactivo,
Cus439,José Antonio,Pardo,0223301631,26-11-1998,joseantonio.pardo@gmail.com,"Pasaje Acero y Av. Chaves, Córdoba",0943271848,24/11/2024 22:27:26,Inactivo,
Cus440,Fernanda,Huguet,1111300164,07-08-1995,fernanda.huguet@gmail.com,"Pasaje Carranza y Av. Benavides, Guadalajara",0991105992,18/04/2026 22:27:26,Inactivo,business
Cus441,Luís,Marquez,1616951248,11-12-1984,luis.marquez@gmail.com,"Transversal Ríos y Av. Saura, Zaragoza",0916087426,22/03/2025 22:27:26,Inactivo,
Cus442,Macarena,Baquero,1045434824,08-10-1958,macarena.baquero@gmail.com,"Calle Carbonell y Av. Espada, Vizcaya",0998448582,05/06/2025 22:27:26,Inactivo,
Cus443,Jenny,Alberto,0906712054,12-11-1983,jenny.alberto@yahoo.com,"Transversal Quesada y Calle Cerezo, Castellón",0970204529,18/04/2026 22:27:26,Activo,
Cus444,Blanca,Almagro,1844952588,02-06-1961,blanca.almagro@gmail.com,"Pasaje Puga y Av. Bayona, Huelva",0989503552,20/11/2024 22:27:26,Inactivo,
Cus445,Ximena,Ros,1121900664,03-01-1950,ximena.ros@hotmail.com,"Calle Pascual y Av. Bueno, Cantabria",0996797552,16/04/2025 22:27:26,Inactivo,
Cus446,Sergio,Cifuentes,2322133691,13-01-1968,sergio.cifuentes@hotmail.com,"Pasaje Mas y Av. Esteban, Cantabria",0990533176,18/04/2026 22:27:26,Activo,
Cus447,Máxima,Terrón,0339221533,28-08-2002,maxima.terron@hotmail.com,"Calle Jaume y Pasaje Franco, Guadalajara",0949359887,18/04/2026 22:27:26,Activo,
Cus448,Elvira,Querol,1613338415,11-11-1985,elvira.querol@gmail.com,"Transversal Alcaraz y Calle Vilaplana, Granada",0933641155,18/04/2026 22:27:26,Activo,
Cus449,Diana,Rios,0728149634,22-04-1982,diana.rios@hotmail.com,"Av. Jaume y Pasaje Leal, Badajoz",0944734088,18/04/2026 22:27:26,Activo,
Cus450,Amaro,Arévalo,1639643830,23-09-1948,amaro.arevalo@yahoo.com,"Pasaje Carreras y Pasaje Manso, Toledo",0965782645,06/09/2025 22:27:26,Inactivo,
Cus451,Marisol,Varela,2046889073,24-03-1938,marisol.varela@gmail.com,"Transversal Olivé y Av. Company, Pontevedra",0992934700,05/08/2024 22:27:26,Inactivo,
Cus452,Dafne,Galan,99092528657,12-08-1968,dafne.galan@hotmail.com,"Transversal Adán y Av. Ferrández, Tarragona",0927498865,18/04/2026 22:27:26,Activo,schema
Cus453,Pascuala,Huerta,0646387340,05-04-2008,pascuala.huerta@hotmail.com,"Av. Lucas y Av. Valdés, Madrid",0920470565,21/09/2025 22:27:26,Inactivo,
Cus454,Eric,Benavides,1929310108,19-04-1939,eric.benavides@hotmail.com,"Av. Sáenz y Pasaje Guijarro, Las Palmas",0942303619,14/05/2025 22:27:26,Inactivo,
Cus455,Feliciano,Manuel,0402936652,10-08-2001,feliciano.manuel@gmail.com,"Calle Revilla y Transversal Campos, Ciudad",0954596666,18/04/2026 22:27:26,Activo,
Cus456,Gema,Morera,2447204161,29-08-1965,gema.morera@gmail.com,"Pasaje Nieto y Av. Jaén, Ávila",0921252938,18/04/2026 22:27:26,Activo,
Cus457,Benigno,Cózar,2122505122,18-08-1967,benigno.cozar@yahoo.com,"Calle Oliver y Calle Calzada, Santa Cruz de Tenerife",0945364620,14/09/2025 22:27:26,Inactivo,
Cus458,Azahar,Company,0108282211,10-06-1997,azahar.company@yahoo.com,"Av. Torrent y Transversal Vallés, Soria",0948924724,18/04/2026 22:27:26,Activo,
Cus459,Arturo,Mas,2145490237,04-01-1975,arturo.mas@hotmail.com,"Av. Priego y Pasaje Cárdenas, Zamora",0918413000,18/04/2026 22:27:26,Activo,
Cus460,Agustina,Mancebo,0141431502,13-01-1962,agustina.mancebo@yahoo.com,"Pasaje Huerta y Transversal Cerezo, Baleares",0935075597,01/04/2025 22:27:26,Inactivo,
Cus461,Azucena,Cañete,2435609165,02-05-1946,azucena.canete@gmail.com,"Calle Escobar y Av. Talavera, Huesca",0911549395,18/04/2026 22:27:26,Activo,
Cus462,María Carmen,Oliva,1611422005,21-02-1942,mariacarmen.oliva@gmail.com,"Pasaje Fernandez y Av. Galvez, Jaén",0912895362,18/04/2026 22:27:26,Activo,
