customer_id,nombre,apellido,cedula,fecha_nacimiento,email,direccion,telefono,fecha_creacion,estado_cliente,_tipo_error
Cus308,Isaac,Goñi,0248289670,02-07-1967,isaac.goni@gmail.com,"Av. Guitart y Transversal Fuster, Jaén",0936350751,18/04/2026 17:35:09,Activo,
Cus309,Valero,Téllez,0450786785,04-07-1992,valero.tellez@yahoo.com,"Calle Gil y Av. Calderón, Teruel",0974561116,18/04/2026 17:35:09,Activo,
Cus310,Alcides,Boix,0216806554,04-06-1937,alcides.boix@hotmail.com,"Calle Pedrero y Calle Goñi, Cantabria",0963083939,18/04/2026 17:35:09,Activo,
Cus311,Pastora,Pons,0128765906,23-04-1978,pastora.pons@yahoo.com,"Av. Simó y Av. Borrás, Huelva",0939760506,18/04/2026 17:35:09,Activo,
Cus312,Soledad,Carranza,0956087449,06-10-1959,soledad.carranza@yahoo.com,"Av. Guillen y Calle Feijoo, Castellón",0938095516,13/05/2025 17:35:09,Inactivo,
Cus313,Patricio,González,1038329932,01-04-1959,patricio.gonzalez@hotmail.com,"Calle Espada y Pasaje Sánchez, Lleida",0952079329,18/04/2026 17:35:09,Activo,
Cus314,Cruz,Recio,2307611778,19-05-1982,cruz.recio@gmail.com,"Transversal Salas y Calle Carrera, Sevilla",0923680343,2020-01-25,Inactivo,schema
Cus315,Amador,Almagro,1747572442,21-07-1980,amador.almagro@hotmail.com,"Pasaje Gámez y Pasaje Reig, Alicante",0945019078,18/04/2026 17:35:09,Activo,
Cus316,Chelo,Camino,2132033818,19-06-2005,chelo.camino@yahoo.com,"Pasaje Verdú y Transversal Aroca, Huelva",0936795952,18/04/2026 17:35:09,Activo,
Cus317,Román,Lara,2105605485,19-05-1992,roman.lara@hotmail.com,"Transversal Camacho y Pasaje Ariño, Toledo",0963759715,18/04/2026 17:35:09,Activo,
Cus318,Basilio,Hervia,1018840569,22-04-1995,basilio.hervia@gmail.com,"Pasaje Borrás y Calle Crespi, La Rioja",0952592567,18/04/2026 17:35:09,Activo,
Cus319,Valerio,Amo,1644077487,17-08-1995,valerio.amo@hotmail.com,"Transversal Benet y Pasaje Heredia, Las Palmas",0914508639,11/07/2025 17:35:09,Inactivo,
Cus320,Macaria,Barón,2520043687,31-08-1996,macaria.baron@gmail.com,"Transversal Buendía y Calle Conde, Toledo",0913002435,26/04/2025 17:35:09,Inactivo,domain
Cus321,Anna,Casanova,1812767562,18-03-1971,anna.casanova@gmail.com,"Calle Maza y Av. Nadal, Toledo",0929129734,18/04/2026 17:35:09,Activo,
Cus322,Vasco,Segarra,2321831600,25-06-1966,vasco.segarra@gmail.com,"Av. Escalona y Pasaje Aguado, Huelva",0950110908,14/10/2025 17:35:09,Inactivo,
Cus323,Fortunato,Pardo,0538814393,14-09-1947,fortunato.pardo@hotmail.com,"Av. Buendía y Calle Terrón, Badajoz",0972399129,18/04/2026 17:35:09,Activo,
Cus324,Adela,Tenorio,0405518853,20-08-1950,adela.tenorio@yahoo.com,"Calle Guardia y Transversal Rico, Asturias",0928754372,04/08/2024 17:35:09,Inactivo,
Cus325,Eutimio,Tomas,0927204669,03-05-1958,eutimio.tomas@gmail.com,"Av. Sales y Transversal Mulet, Tarragona",0932385650,18/04/2026 17:35:09,Activo,
Cus326,Faustino,Pino,0556611077,25-01-1955,faustino.pino@hotmail.com,"Pasaje Cadenas y Calle Lago, Guadalajara",0971636592,18/04/2026 17:35:09,Activo,
Cus327,Pastora,Ureña,0757552682,29-06-1977,pastora.urena@yahoo.com,"Pasaje Rosa y Calle Garcés, Melilla",0952877798,02/06/2025 17:35:09,Inactivo,
Cus328,Goyo,Domingo,0846293355,05-01-1945,goyo.domingo@hotmail.com,"Transversal Romeu y Pasaje Valle, Ourense",0925595701,14/12/2024 17:35:09,Inactivo,
Cus329,Gil,Varela,1319476089,26-12-1974,gil.varela@yahoo.com,"Transversal Pinedo y Av. Román, Asturias",0985038352,18/04/2026 17:35:09,Activo,
Cus330,Angélica,Tomé,0830939625,15-01-1991,angelica.tome@yahoo.com,"Calle Vigil y Pasaje Roman, Burgos",0961357391,18/04/2026 17:35:09,Activo,
Cus331,Itziar,Salom,2213736024,20-01-1998,itziar.salom@yahoo.com,"Pasaje Martí y Av. Perez, Badajoz",0953964568,15/12/2024 17:35:09,Inactivo,
Cus332,Cirino,Macías,0241242684,01-01-1999,cirino.macias@yahoo.com,"Transversal Iñiguez y Pasaje Maestre, Albacete",0950607422,01/08/2025 17:35:09,Inactivo,
Cus333,Mar,Serna,1326670302,06-09-1942,mar.serna@hotmail.com,"Av. Quintero y Transversal Palau, Santa Cruz de Tenerife",0924321763,18/04/2026 17:35:09,Activo,
Cus334,Borja,Domingo,0652883901,08-11-1939,borja.domingo@yahoo.com,"Pasaje Hurtado y Pasaje Costa, Burgos",0994416303,18/04/2026 17:35:09,Activo,
Cus335,Samanta,Cuesta,0442982765,31-03-1962,samanta.cuesta@gmail.com,"Calle Pelayo y Transversal Alvarado, Asturias",0952894633,01/09/2025 17:35:09,Inactivo,
Cus336,Teodosio,Maestre,1608544944,04-02-1974,teodosio.maestre@hotmail.com,"Calle Mulet y Transversal Fuster, Cáceres",0920883004,18/04/2026 17:35:09,Activo,
Cus337,Félix,Vizcaíno,2247092402,04-09-1939,felix.vizcaino@gmail.com,"Transversal Muro y Av. Jiménez, Cáceres",0910429082,18/04/2026 17:35:09,Activo,
Cus338,Marc,Sandoval,1448141463,18-12-1971,marc.sandoval@gmail.com,"Transversal Recio y Transversal Méndez, Tarragona",0990364975,18/04/2026 17:35:09,Activo,
Cus339,Nazaret,Mendizábal,0802095919,25-10-1978,nazaret.mendizabal@yahoo.com,"Transversal Catalán y Calle Rodriguez, Guipúzcoa",0985111339,18/04/2026 17:35:09,Activo,
Cus340,Domitila,Daza,1800618652,22-05-1965,domitila.daza@gmail.com,"Calle Moreno y Pasaje Quintanilla, Huelva",0910880279,13/11/2024 17:35:09,Inactivo,
Cus341,Adolfo,Caro,1239284100,26-07-1992,adolfo.caro@hotmail.com,"Calle Arregui y Calle Casals, Zaragoza",0951392613,01/05/2024 17:35:09,Inactivo,
Cus342,María,Benitez,2000546131,13-02-1995,maria.benitez@hotmail.com,"Transversal Cadenas y Transversal Novoa, Cuenca",0984209701,04/04/2025 17:35:09,Inactivo,
Cus343,Dafne,Giner,1856175169,13-11-1950,dafne.giner@gmail.com,"Calle Guillen y Pasaje Arenas, Baleares",0981573896,18/04/2026 17:35:09,Activo,
Cus344,Caridad,Domínguez,1725025140,17-10-1993,caridad.dominguez@gmail.com,"Av. Estévez y Av. Ballesteros, Melilla",0971159160,14/06/2025 17:35:09,Inactivo,
Cus345,Seve,Guitart,1533509517,21-03-1947,seve.guitart@yahoo.com,"Calle Requena y Calle Guerra, Madrid",0963598278,18/04/2026 17:35:09,Activo,
Cus346,Dionisio,Donaire,1430748085,26-07-1958,dionisio.donaire@yahoo.com,"Av. Quero y Transversal Avilés, Palencia",0927643888,12/12/2024 17:35:09,Inactivo,
Cus347,Verónica,Asenjo,0722628955,13-02-1985,veronica.asenjo@gmail.com,"Transversal Ruiz y Calle Viana, Cáceres",0960403802,18/04/2026 17:35:09,Activo,
Cus348,Saturnina,Dueñas,1627982976,21-10-1964,saturnina.duenas@gmail.com,"Pasaje Girón y Pasaje Vallés, Burgos",0983825785,18/04/2026 17:35:09,Activo,
Cus349,Juan Francisco,Conde,0503782534,21-08-1936,juanfrancisco.conde@yahoo.com,"Pasaje Almazán y Transversal Roma, Albacete",0945097960,18/04/2026 17:35:09,Activo,
Cus350,Teo,Losa,0838510634,12-05-1996,teo.losa@yahoo.com,"Calle Amaya y Transversal Jódar, Santa Cruz de Tenerife",0922138120,18/04/2026 17:35:09,Activo,
Cus351,Albina,Espada,0733210348,27-01-2000,albina.espada@yahoo.com,"Av. Salinas y Calle Tolosa, Valencia",0949379554,06/03/2025 17:35:09,Inactivo,
Cus352,Juan Francisco,Reguera,1140502616,23-09-1982,juanfrancisco.reguera@gmail.com,"Av. Cabello y Calle Ropero, Soria",0995809014,18/04/2026 17:35:09,Activo,
Cus353,Donato,Arenas,1056694886,22-10-1974,donato.arenas@gmail.com,"Pasaje Mariscal y Calle Esparza, Alicante",0993860168,18/04/2026 17:35:09,Activo,
Cus354,Édgar,Guerra,0133477893,05-01-1938,edgar.guerra@gmail.com,"Pasaje Marquez y Calle Matas, Valladolid",0933656678,18/04/2026 17:35:09,Activo,
Cus355,Jordán,Galan,2145273161,23-04-1983,jordan.galan@yahoo.com,"Av. Carretero y Transversal Ramírez, Salamanca",0949920205,18/04/2026 17:35:09,Activo,
Cus356,Ignacio,Tovar,1509396279,30-11-2005,ignacio.tovar@gmail.com,"Transversal Segarra y Transversal Suarez, Santa Cruz de Tenerife",0936190321,06/06/2024 17:35:09,Inactivo,
Cus357,Donato,Teruel,1926969435,29-04-1993,donato.teruel@yahoo.com,"Calle Nuñez y Pasaje Mendizábal, Navarra",0960446412,31/01/2025 17:35:09,Inactivo,
Cus358,Yago,Palau,1806721955,16-11-1987,yago.palau@hotmail.com,"Av. Moliner y Calle Calatayud, Soria",0985241031,09/03/2025 17:35:09,Inactivo,
Cus359,Nicodemo,Santos,2136741176,01-04-1993,nicodemo.santos@hotmail.com,"Transversal Mercader y Transversal Pérez, Málaga",0976041187,18/04/2026 17:35:09,Activo,
Cus360,Jorge,Garcés,1128122114,22-01-1999,jorge.garces@hotmail.com,"Av. Salcedo y Av. Valera, Navarra",0921540586,08/03/2025 17:35:09,Inactivo,
Cus361,Armida,Perera,1943636710,19-07-1947,armida.perera@yahoo.com,"Transversal Guzman y Calle Valcárcel, Huelva",0996393639,26/02/2025 17:35:09,Inactivo,
Cus362,Yéssica,Gallo,0133837617,09-08-1938,yessica.gallo@hotmail.com,"Transversal Oliva y Av. Bravo, Cuenca",0934283259,11/08/2024 17:35:09,Inactivo,
Cus363,Blas,Ríos,0101688976,21-11-1969,blas.rios@hotmail.com,"Calle Jordán y Calle Garzón, Castellón",0967685021,19/06/2025 17:35:09,Inactivo,
Cus364,Marciano,Donaire,0444438220,03-09-1976,marciano.donaire@yahoo.com,"Calle Yáñez y Calle Aparicio, Albacete",0973643595,18/04/2026 17:35:09,Activo,
Cus001,Rafaela,Polo,2132805876,22-07-1966,rafaela.polo@hotmail.com,"Av. Andrade y Transversal Cuadrado, La Rioja",0923989974,18/04/2026 17:35:09,Activo,dup
Cus366,Jovita,Jimenez,2432457139,27-03-1985,jovita.jimenez@gmail.com,"Av. Chaparro y Av. Cordero, Santa Cruz de Tenerife",0980568307,18/06/2025 17:35:09,Inactivo,
Cus367,Valerio,Ariza,0456817469,20-06-1971,valerio.ariza@yahoo.com,"Calle Miró y Av. Montenegro, Alicante",0985251958,18/04/2026 17:35:09,Activo,
Cus368,Luís,Acero,1301722656,01-07-1983,luis.acero@hotmail.com,"Av. Egea y Transversal Bermudez, Girona",0957820639,18/04/2026 17:35:09,Activo,
Cus369,Mateo,Palacios,2005419607,11-10-1948,mateo.palacios@gmail.com,"Av. Morán y Av. Terrón, Cádiz",0924425213,19/01/2025 17:35:09,Inactivo,
Cus370,Emiliana,Tejera,0646371625,05-12-1945,emiliana.tejera@yahoo.com,"Calle Gálvez y Av. Lopez, La Rioja",0922027503,18/04/2026 17:35:09,Activo,
Cus371,Elías,Huertas,0357192095,19-01-2005,elias.huertas@gmail.com,"Transversal Álamo y Transversal Valdés, Cádiz",0913516405,18/04/2026 17:35:09,Activo,
Cus372,Marcia,Alcaraz,1655704425,18-10-1986,marcia.alcaraz@hotmail.com,"Transversal López y Transversal Ocaña, Pontevedra",0918710076,18/04/2026 17:35:09,Activo,
Cus373,Glauco,Espada,1426187306,21-12-1999,glauco.espada@gmail.com,"Calle Moreno y Calle Llobet, Albacete",0977653952,18/04/2026 17:35:09,Activo,
Cus374,Luis Miguel,Bernat,1053965636,07-09-2002,luismiguel.bernat@gmail.com,"Pasaje Nieto y Pasaje Montenegro, Córdoba",0942194207,18/04/2026 17:35:09,Activo,
Cus375,Donato,Huguet,1723221287,20-02-1996,donato.huguet@gmail.com,"Calle Cifuentes y Av. Lara, Zaragoza",0955431668,05/07/2024 17:35:09,Inactivo,
Cus376,Vanesa,Lasa,1900154194,15-03-1945,vanesa.lasa@gmail.com,"Pasaje Juliá y Av. Solé, Alicante",0974535641,27/04/2025 17:35:09,Inactivo,
Cus377,Catalina,Rubio,1417380720,12-10-1998,catalina.rubio@hotmail.com,"Transversal Catalá y Transversal Hurtado, Sevilla",0965761821,18/04/2026 17:35:09,Activo,
Cus378,Merche,Garrido,0427666987,15-11-1948,merche.garrido@yahoo.com,"Transversal Pujol y Transversal Donaire, Madrid",0918582021,18/04/2026 17:35:09,Activo,
Cus379,Estela,Morante,2408737134,14-12-1964,estela.morante@hotmail.com,"Calle Pereira y Transversal Agullo, Toledo",0954129601,18/04/2026 17:35:09,Activo,
Cus380,Geraldo,Falcó,0744104209,29-09-1945,geraldo.falco@gmail.com,"Calle Figueroa y Transversal Sanchez, Segovia",0988133211,18/04/2026 17:35:09,Activo,
Cus381,Rosalina,Anguita,1200767406,02-12-1943,rosalina.anguita@hotmail.com,"Pasaje Borrego y Av. Barroso, Vizcaya",0952920225,18/04/2026 17:35:09,Activo,
Cus382,Lucas,Marcos,0306549957,25-08-1969,lucas.marcos@gmail.com,"Calle Ibáñez y Calle Prat, Cádiz",0980983495,04/08/2024 17:35:09,Inactivo,
Cus383,Ezequiel,Manjón,1434743827,06-05-1946,ezequiel.manjon@gmail.com,"Calle Jove y Transversal Jove, Alicante",0977219271,18/04/2026 17:35:09,Activo,
Cus384,Graciana,Infante,1600003444,23-01-1963,graciana.infante@yahoo.com,"Transversal Ricart y Transversal Álvarez, Valencia",0967642220,11/04/2025 17:35:09,Inactivo,
Cus385,Violeta,Roman,0317361525,05-04-2002,violeta.roman@hotmail.com,"Transversal Tamayo y Transversal Arroyo, León",0995539038,18/04/2026 17:35:09,Activo,
Cus386,Roberta,Porta,2403484989,03-01-1995,roberta.porta@gmail.com,"Transversal Castrillo y Pasaje Salvà, Álava",0950006366,23/09/2025 17:35:09,Inactivo,
Cus387,Ligia,Cano,2245024175,21-05-1999,ligia.cano@gmail.com,"Av. Bermejo y Pasaje Lumbreras, Vizcaya",0972587048,22/12/2024 17:35:09,Inactivo,
Cus388,Abraham,Martín,0958352122,05-10-1955,abraham.martin@gmail.com,"Transversal Castrillo y Av. Benavente, La Coruña",0971836893,27/12/2024 17:35:09,Inactivo,
Cus389,Nazaret,Benito,2444548644,11-11-1961,nazaret.benito@yahoo.com,"Calle Juárez y Av. Barrios, Las Palmas",0932668927,17/10/2024 17:35:09,Inactivo,
Cus390,Felipa,Aparicio,1544673534,18-04-1994,felipa.aparicio@yahoo.com,"Av. Fuentes y Calle Gascón, Salamanca",0931454949,05/02/2025 17:35:09,Inactivo,
Cus391,María Dolores,Figueras,0635536105,08-02-1975,mariadolores.figueras@gmail.com,"Av. Almazán y Transversal Sarabia, Asturias",0918571318,18/04/2026 17:35:09,Activo,
Cus392,Ramiro,Carmona,2305573368,22-09-1957,ramiro.carmona@yahoo.com,"Pasaje Barros y Calle Jerez, Melilla",0915636063,27/12/2024 17:35:09,Inactivo,
Cus393,Vicenta,Viñas,1736712066,05-09-1992,vicenta.vinas@hotmail.com,"Av. Juan y Pasaje Porcel, Valladolid",0944599097,18/04/2026 17:35:09,Activo,
Cus394,Felix,Cuervo,0718099823,17-07-1981,felix.cuervo@hotmail.com,"Transversal Adadia y Calle Alberdi, Valencia",0996020401,09/05/2025 17:35:09,Inactivo,
Cus395,Leonardo,Arregui,0615114972,04-11-1949,leonardo.arregui@gmail.com,"Pasaje Carrasco y Pasaje Martin, Guipúzcoa",0985880193,11/11/2024 17:35:09,Inactivo,
Cus396,Isa,Domingo,1946521810,10-06-1996,isa.domingo@yahoo.com,"Transversal Borja y Transversal España, Girona",0954201858,25/08/2024 17:35:09,Inactivo,
Cus397,Basilio,Francisco,0755943370,28-02-1989,basilio.francisco@gmail.com,"Pasaje Gonzalez y Transversal Hernando, Ciudad",0990951929,18/04/2026 17:35:09,Activo,
Cus398,Chus,Pinto,1937809687,27-04-1976,chus.pinto@gmail.com,"Av. Sobrino y Av. Asenjo, Toledo",0980369587,18/04/2026 17:35:09,Activo,
Cus399,Leyre,Ballesteros,2236496622,24-01-1954,leyre.ballesteros@hotmail.com,"Av. Tello y Av. Manjón, Córdoba",0920160980,18/04/2026 17:35:09,Activo,
Cus400,Viviana,Pacheco,1130853524,01-07-1958,viviana.pacheco@hotmail.com,"Pasaje Montaña y Pasaje Sáenz, Lugo",0946762283,18/04/2026 17:35:09,Activo,
Cus401,Ainara,Barceló,0617644802,28-07-2001,ainara.barcelo@hotmail.com,"Calle Tejedor y Av. Gabaldón, Jaén",0944119534,18/04/2026 17:35:09,Activo,
Cus402,Susana,Roldán,1211277171,04-05-1959,susana.roldan@gmail.com,"Calle Alberdi y Av. Escamilla, Ourense",0935068556,18/04/2026 17:35:09,Activo,
Cus403,Marcelo,Ferrera,0638577288,14-11-1963,marcelo.ferrera@hotmail.com,"Transversal Elías y Calle Balaguer, Málaga",0957826454,18/04/2026 17:35:09,Activo,
Cus404,Rosalía,Lorenzo,2147242784,18-11-1970,rosalia.lorenzo@yahoo.com,"Transversal Vara y Av. Ferrández, Valladolid",0985975218,22/02/2025 17:35:09,Inactivo,
Cus405,Rosa María,Ribas,2422961892,23-08-1971,rosamaria.ribas@gmail.com,"Transversal Pujol y Av. Cabrero, Jaén",0955104735,18/04/2026 17:35:09,Activo,
Cus406,Valeria,Cano,1255461509,01-08-1937,valeria.cano@hotmail.com,"Av. Cárdenas y Transversal Coello, Lleida",0978482959,18/04/2026 17:35:09,Activo,
Cus407,Iris,Flor,1849903396,05-11-1992,iris.flor@hotmail.com,"Av. Mancebo y Calle Carmona, Ourense",0977420084,05/05/2025 17:35:09,Inactivo,
Cus408,Cándida,Ros,1215746403,11-10-1984,candida.ros@hotmail.com,"Calle Mármol y Pasaje Moraleda, Valencia",0912873010,11/05/2025 17:35:09,Inactivo,
Cus409,Loreto,Segovia,0412477978,19-12-2005,loreto.segovia@hotmail.com,"Transversal Armengol y Pasaje Villanueva, Valencia",0963637924,02/12/2024 17:35:09,Inactivo,
Cus410,Candela,Bayón,0224746156,17-01-1960,candela.bayon@yahoo.com,"Pasaje Elías y Transversal Quesada, Jaén",0995884124,18/04/2026 17:35:09,Activo,
Cus411,Geraldo,Somoza,1443239197,20-03-1971,geraldo.somoza@gmail.com,"Transversal Canet y Transversal Doménech, Burgos",0948860354,14/04/2025 17:35:09,Inactivo,
Cus412,Néstor,Moya,0841956626,02-11-2000,nestor.moya@yahoo.com,"Av. Viñas y Transversal Gutierrez, Álava",0965548708,23/08/2024 17:35:09,Inactivo,
Cus413,Félix,Espinosa,1748702394,04-06-1943,felix.espinosa@yahoo.com,"Av. Guardiola y Av. Fortuny, Zaragoza",0989333397,18/04/2026 17:35:09,Activo,
Cus414,Encarnita,Menéndez,1629246735,16-06-1985,encarnita.menendez@yahoo.com,"Av. Gomis y Transversal Berenguer, Valladolid",0992503064,14/04/2025 17:35:09,Inactivo,
Cus415,Víctor,Coello,2337153627,26-05-1999,victor.coello@gmail.com,"Pasaje Ribera y Pasaje Morante, Madrid",0989733406,18/04/2026 17:35:09,Activo,
Cus416,Goyo,Torralba,1116337187,29-06-1940,goyo.torralba@yahoo.com,"Calle Borja y Calle Navas, Almería",0956985852,18/04/2026 17:35:09,Activo,
Cus417,Fidel,Iglesia,1735235937,25-10-1971,fidel.iglesia@hotmail.com,"Av. Gomis y Calle Rios, Valladolid",0975695281,18/04/2026 17:35:09,Activo,
Cus418,Poncio,Peñalver,0412695934,27-02-1967,poncio.penalver@gmail.com,"Transversal Céspedes y Calle Molina, Guipúzcoa",0994052157,18/04/2026 17:35:09,Activo,
Cus419,Roldán,Hervás,1626750085,15-02-1965,roldan.hervas@gmail.com,"Pasaje Sabater y Pasaje Ferrándiz, Badajoz",0951467752,18/04/2026 17:35:09,Activo,
Cus420,Vicenta,Blázquez,1257484285,01-02-1956,vicenta.blazquez@yahoo.com,"Pasaje Taboada y Pasaje Roldan, Ávila",0923729259,07/07/2024 17:35:09,Inactivo,
Cus421,Leticia,Serrano,1042954311,23-07-1967,leticia.serrano@yahoo.com,"Pasaje Avilés y Transversal Quintanilla, Soria",0953081122,07/11/2024 17:35:09,Inactivo,
Cus422,Angelita,Cardona,0724716840,15-09-1949,angelita.cardona@yahoo.com,"Calle Castrillo y Transversal Carrión, Murcia",0977035422,18/04/2026 17:35:09,Activo,
Cus423,Espiridión,Tejedor,1753554102,18-03-1959,espiridion.tejedor@yahoo.com,"Pasaje Sarabia y Transversal Vergara, La Coruña",0941714033,18/04/2026 17:35:09,Activo,
Cus424,Olivia,Tejedor,1846307062,10-03-1977,olivia.tejedor@gmail.com,"Calle Gutiérrez y Pasaje Prieto, Murcia",0996892362,01/06/2024 17:35:09,Inactivo,
Cus425,Patricio,Jover,2031953991,01-04-1954,patricio.jover@gmail.com,"Pasaje Polo y Pasaje Berenguer, Las Palmas",0918834480,18/04/2026 17:35:09,Activo,
Cus426,Evangelina,Cardona,0336894977,02-09-1960,evangelina.cardona@yahoo.com,"Calle Olmedo y Transversal Salamanca, Granada",0938861509,26/01/2025 17:35:09,Inactivo,
Cus427,Narcisa,Garcia,1803388634,09-04-1965,narcisa.garcia@yahoo.com,"Av. Marin y Pasaje Bustamante, Girona",0913227856,26/04/2025 17:35:09,Inactivo,
Cus428,Sonia,Oller,1945183208,31-01-1994,sonia.oller@gmail.com,"Transversal Villalba y Transversal Mariño, Cádiz",,18/09/2025 17:35:09,Inactivo,business
Cus429,Vanesa,Madrigal,0421340498,19-10-1995,vanesa.madrigal@yahoo.com,"Calle Soria y Av. Solís, Asturias",0995046679,18/04/2026 17:35:09,Activo,
Cus430,Macarena,Cobos,2220365965,02-04-1976,macarena.cobos@gmail.com,"Pasaje Roig y Pasaje Ferrer, Castellón",0979190097,07/09/2025 17:35:09,Inactivo,
Cus431,Ramón,Rocamora,0811802453,11-01-1982,ramon.rocamora@yahoo.com,"Av. Ariño y Calle Romeu, Valladolid",0920527169,10/09/2025 17:35:09,Inactivo,
Cus432,Saturnino,Casals,1448573277,18-01-1982,saturnino.casals@gmail.com,"Pasaje Rivera y Pasaje Prats, Castellón",0931330779,18/04/2026 17:35:09,Activo,
Cus433,Araceli,Rivera,1941612333,03-07-1999,araceli.rivera@yahoo.com,"Calle Marí y Transversal Cabeza, Baleares",0972215213,12/06/2024 17:35:09,Inactivo,
Cus434,Joan,Tovar,2220960971,23-10-1956,joan.tovar@yahoo.com,"Pasaje Gimeno y Calle Carreras, Cáceres",0966584621,18/04/2026 17:35:09,Activo,
Cus435,Edmundo,Llanos,2046750341,01-01-1944,edmundo.llanos@gmail.com,"Calle Guitart y Calle Ochoa, Vizcaya",0980810123,18/04/2026 17:35:09,Activo,
Cus436,Primitivo,Pinilla,1635089715,24-10-1991,primitivo.pinilla@gmail.com,"Av. Huerta y Pasaje Villalba, Valladolid",0956259880,15/02/2025 17:35:09,Inactivo,
Cus437,Jose Angel,Franco,2439413184,29-12-1991,joseangel.franco@yahoo.com,"Av. Zamora y Pasaje Palmer, Badajoz",0946885518,09/04/2025 17:35:09,Inactivo,
Cus438,Dan,Blanch,1512396183,09-05-1982,dan.blanch@yahoo.com,"Av. Sanz y Calle Pina, Zaragoza",0999461556,19/09/2025 17:35:09,Inactivo,
Cus439,José Antonio,Pardo,1437811316,26-11-1998,joseantonio.pardo@gmail.com,"Pasaje Acero y Av. Chaves, Córdoba",0943271848,24/11/2024 17:35:09,Inactivo,
Cus440,Fernanda,Huguet,2136741374,07-08-1995,fernanda.huguet@gmail.com,"Pasaje Carranza y Av. Benavides, Guadalajara",0991105992,18/04/2026 17:35:09,Inactivo,business
Cus441,Luís,Marquez,0740763701,11-12-1984,luis.marquez@gmail.com,"Transversal Ríos y Av. Saura, Zaragoza",0916087426,22/03/2025 17:35:09,Inactivo,
Cus442,Macarena,Baquero,2110354012,08-10-1958,macarena.baquero@gmail.com,"Calle Carbonell y Av. Espada, Vizcaya",0998448582,05/06/2025 17:35:09,Inactivo,
Cus443,Jenny,Alberto,0107173783,12-11-1983,jenny.alberto@yahoo.com,"Transversal Quesada y Calle Cerezo, Castellón",0970204529,18/04/2026 17:35:09,Activo,
Cus444,Blanca,Almagro,1928845336,02-06-1961,blanca.almagro@gmail.com,"Pasaje Puga y Av. Bayona, Huelva",0989503552,20/11/2024 17:35:09,Inactivo,
Cus445,Ximena,Ros,2303357574,03-01-1950,ximena.ros@hotmail.com,"Calle Pascual y Av. Bueno, Cantabria",0996797552,16/04/2025 17:35:09,Inactivo,
Cus446,Sergio,Cifuentes,0146051735,13-01-1968,sergio.cifuentes@hotmail.com,"Pasaje Mas y Av. Esteban, Cantabria",0990533176,18/04/2026 17:35:09,Activo,
Cus447,Máxima,Terrón,1345688129,28-08-2002,maxima.terron@hotmail.com,"Calle Jaume y Pasaje Franco, Guadalajara",0949359887,18/04/2026 17:35:09,Activo,
Cus448,Elvira,Querol,0955034244,11-11-1985,elvira.querol@gmail.com,"Transversal Alcaraz y Calle Vilaplana, Granada",0933641155,18/04/2026 17:35:09,Activo,
Cus449,Diana,Rios,1539974210,22-04-1982,diana.rios@hotmail.com,"Av. Jaume y Pasaje Leal, Badajoz",0944734088,18/04/2026 17:35:09,Activo,
Cus450,Amaro,Arévalo,1708379902,23-09-1948,amaro.arevalo@yahoo.com,"Pasaje Carreras y Pasaje Manso, Toledo",0965782645,06/09/2025 17:35:09,Inactivo,
Cus451,Marisol,Varela,0114216872,24-03-1938,marisol.varela@gmail.com,"Transversal Olivé y Av. Company, Pontevedra",0992934700,05/08/2024 17:35:09,Inactivo,
Cus452,Dafne,Galan,99092528657,12-08-1968,dafne.galan@hotmail.com,"Transversal Adán y Av. Ferrández, Tarragona",0927498865,18/04/2026 17:35:09,Activo,schema
Cus453,Pascuala,Huerta,1702836329,05-04-2008,pascuala.huerta@hotmail.com,"Av. Lucas y Av. Valdés, Madrid",0920470565,21/09/2025 17:35:09,Inactivo,
Cus454,Eric,Benavides,0256823683,19-04-1939,eric.benavides@hotmail.com,"Av. Sáenz y Pasaje Guijarro, Las Palmas",0942303619,14/05/2025 17:35:09,Inactivo,
Cus455,Feliciano,Manuel,1348336056,10-08-2001,feliciano.manuel@gmail.com,"Calle Revilla y Transversal Campos, Ciudad",0954596666,18/04/2026 17:35:09,Activo,
Cus456,Gema,Morera,1025626548,29-08-1965,gema.morera@gmail.com,"Pasaje Nieto y Av. Jaén, Ávila",0921252938,18/04/2026 17:35:09,Activo,
Cus457,Benigno,Cózar,0931985550,18-08-1967,benigno.cozar@yahoo.com,"Calle Oliver y Calle Calzada, Santa Cruz de Tenerife",0945364620,14/09/2025 17:35:09,Inactivo,
Cus458,Azahar,Company,0643038060,10-06-1997,azahar.company@yahoo.com,"Av. Torrent y Transversal Vallés, Soria",0948924724,18/04/2026 17:35:09,Activo,
Cus459,Arturo,Mas,2428106096,04-01-1975,arturo.mas@hotmail.com,"Av. Priego y Pasaje Cárdenas, Zamora",0918413000,18/04/2026 17:35:09,Activo,
Cus460,Agustina,Mancebo,1121126336,13-01-1962,agustina.mancebo@yahoo.com,"Pasaje Huerta y Transversal Cerezo, Baleares",0935075597,01/04/2025 17:35:09,Inactivo,
Cus461,Azucena,Cañete,2237001116,02-05-1946,azucena.canete@gmail.com,"Calle Escobar y Av. Talavera, Huesca",0911549395,18/04/2026 17:35:09,Activo,
Cus462,María Carmen,Oliva,1743244137,21-02-1942,mariacarmen.oliva@gmail.com,"Pasaje Fernandez y Av. Galvez, Jaén",0912895362,18/04/2026 17:35:09,Activo,
